T,Ch_0,Ch_1
0,0.020455631,1.171851274
3.90625E-05,0.020762312,1.199604755
0.000078125,0.021068993,1.120637668
0.000117188,0.020608971,1.13029772
0.00015625,0.020148949,1.126004363
0.000195313,0.020915653,1.16541124
0.000234375,0.020455631,1.150231159
0.000273438,0.020455631,1.155751188
0.0003125,0.021068993,1.177217969
0.000351563,0.020455631,1.217391516
0.000390625,0.020762312,1.191784713
0.000429688,0.020608971,1.198071414
0.00046875,0.020762312,1.178291308
0.000507813,0.020762312,1.176757967
0.000546875,0.020915653,1.166024576
0.000585938,0.020608971,1.169091259
0.000625,0.020915653,1.202058101
0.000664063,0.020455631,1.21125815
0.000703125,0.020915653,1.234258273
0.000742188,0.020455631,1.228278241
0.00078125,0.021222334,1.260171744
0.000820313,0.020915653,1.19868475
0.000859375,0.020148949,1.264311766
0.000898438,0.020762312,1.204511448
0.0009375,0.02030229,1.224751556
0.000976563,0.02030229,1.197458077
0.001015625,0.020762312,1.229044912
0.001054688,0.020608971,1.212944826
0.00109375,0.020762312,1.213404828
0.001132813,0.020762312,1.214324833
0.001171875,0.020915653,1.253118373
0.001210938,0.020762312,1.210798148
0.00125,0.020608971,1.249591688
0.001289063,0.020915653,1.236558285
0.001328125,0.020762312,1.273665149
0.001367188,0.020455631,1.292065247
0.00140625,0.020608971,1.281178522
0.001445313,0.020915653,1.354932248
0.001484375,0.020455631,1.331778792
0.001523438,0.020762312,1.359685607
0.0015625,0.019995608,1.308472001
0.001601563,0.020608971,1.308472001
0.001640625,0.021068993,1.296818606
0.001679688,0.020915653,1.336225482
0.00171875,0.020608971,1.306478657
0.001757813,0.020762312,1.33024545
0.001796875,0.020455631,1.315218704
0.001835938,0.021068993,1.334998809
0.001875,0.020762312,1.349412219
0.001914063,0.020915653,1.301265296
0.001953125,0.020455631,1.278418508
0.001992188,0.020915653,1.33837216
0.00203125,0.020915653,1.294978596
0.002070313,0.020915653,1.325032089
0.002109375,0.019995608,1.359532273
0.002148438,0.020608971,1.288385227
0.0021875,0.020455631,1.348798882
0.002226563,0.020608971,1.347112207
0.002265625,0.020455631,1.314758701
0.002304688,0.021222334,1.310312011
0.00234375,0.020762312,1.355545585
0.002382813,0.020915653,1.311998686
0.002421875,0.020915653,1.324112084
0.002460938,0.020915653,1.316905379
0.0025,0.020915653,1.274738488
0.002539063,0.02030229,1.276118495
0.002578125,0.020915653,1.242844985
0.002617188,0.020608971,1.260171744
0.00265625,0.020608971,1.239011631
0.002695313,0.020608971,1.187031355
0.002734375,0.020915653,1.202211436
0.002773438,0.019842268,1.203438109
0.0028125,0.020915653,1.168784591
0.002851563,0.021068993,1.191478045
0.002890625,0.020455631,1.181051323
0.002929688,0.021222334,1.231651592
0.00296875,0.020762312,1.170624601
0.003007813,0.020762312,1.184424674
0.003046875,0.020608971,1.178291308
0.003085938,0.020762312,1.176757967
0.003125,0.020915653,1.13842443
0.003164063,0.020455631,1.178904645
0.003203125,0.021068993,1.179977984
0.003242188,0.02030229,1.174611289
0.00328125,0.020915653,1.176297964
0.003320313,0.020762312,1.172771279
0.003359375,0.020762312,1.164644569
0.003398438,0.020915653,1.186571352
0.0034375,0.021375675,1.185958016
0.003476563,0.021068993,1.22306488
0.003515625,0.02030229,1.218004853
0.003554688,0.020762312,1.252658371
0.00359375,0.020915653,1.260171744
0.003632813,0.021222334,1.236558285
0.003671875,0.020762312,1.265231771
0.003710938,0.020608971,1.242998319
0.00375,0.020762312,1.265231771
