T,Ch_0,Ch_1
0,0.000333264,0.000475395
3.90625E-05,0.000332513,0.000456432
0.000078125,0.000343591,0.000491729
0.000117188,0.000350726,0.000521395
0.00015625,0.000343779,0.000476146
0.000195313,0.000343215,0.000479338
0.000234375,0.000344342,0.000489101
0.000273438,0.000347158,0.00039635
0.0003125,0.000325003,0.000527215
0.000351563,0.000347346,0.000644937
0.000390625,0.000377387,0.000564578
0.000429688,0.00036124,0.000665027
0.00046875,0.000384709,0.000770545
0.000507813,0.000395036,0.000848088
0.000546875,0.000394097,0.000871557
0.000585938,0.000403672,0.000808284
0.000625,0.000424701,0.000874186
0.000664063,0.000435403,0.000963557
0.000703125,0.000446105,0.001011246
0.000742188,0.000470701,0.00114643
0.00078125,0.000480089,0.001172528
0.000820313,0.00048666,0.001165769
0.000859375,0.000479525,0.001169148
0.000898438,0.000495672,0.001150936
0.0009375,0.000513884,0.001326111
0.000976563,0.000525337,0.001387319
0.001015625,0.000532097,0.001338878
0.001054688,0.000542423,0.001413229
0.00109375,0.00056439,0.001546535
0.001132813,0.000554064,0.001483637
0.001171875,0.000545615,0.001368168
0.001210938,0.000551248,0.001526633
0.00125,0.000559321,0.00140309
0.001289063,0.000561199,0.001328552
0.001328125,0.000551623,0.001565123
0.001367188,0.00055275,0.00148007
0.00140625,0.000579786,0.001482511
0.001445313,0.000573966,0.001465613
0.001484375,0.000551248,0.001370609
0.001523438,0.000564578,0.001496029
0.0015625,0.000570586,0.001437825
0.001601563,0.000565141,0.001415858
0.001640625,0.000547868,0.001372862
0.001679688,0.000539419,0.001138544
0.00171875,0.000521958,0.001119581
0.001757813,0.00049586,0.000923377
0.001796875,0.000480652,0.000825745
0.001835938,0.000454366,0.000917181
0.001875,0.000441787,0.000574341
0.001914063,0.000425264,0.000604007
0.001953125,0.000419819,0.000691313
0.001992188,0.000424513,0.000579035
0.00203125,0.000411746,0.000640431
0.002070313,0.000419819,0.000519705
0.002109375,0.00041813,0.000507689
0.002148438,0.000383583,0.000441787
0.0021875,0.000366122,0.000330448
0.002226563,0.000379452,0.000362742
0.002265625,0.000359926,0.000192073
0.002304688,0.000325754,2.29060649978491E-05
0.00234375,0.000310734,-5.78E-05
0.002382813,0.00029515,-0.000237322
0.002421875,0.00029684,-0.000119975
0.002460938,0.000287828,-9.07E-05
0.0025,0.000283697,-0.000149265
0.002539063,0.000299844,7.1346759829366E-06
