T,Ch_0,Ch_1
0.00515625,0.000510693,0.000106269
0.005195313,0.000507876,0.000154147
0.005234375,0.000504121,0.000107771
0.005273438,0.000487036,3.92407179061513E-05
0.0053125,0.000482529,5.93304634370517E-05
0.005351563,0.000497925,0.000111714
0.005390625,0.000502619,3.43590974967736E-05
0.005429688,0.00050168,0.000127673
0.00546875,0.00051764,0.000101951
0.005507813,0.000529093,7.51018524519642E-07
0.005546875,0.000524211,9.06854868357468E-05
0.005585938,0.000540546,6.15835190106106E-05
0.005625,0.000530219,0.000104392
0.005664063,0.000522521,0.000141567
0.005703125,0.000553125,0.000207657
0.005742188,0.000545803,0.000228685
0.00578125,0.000549558,0.000195453
0.005820313,0.000563639,0.000177804
0.005859375,0.000560635,0.000157151
0.005898438,0.000567394,0.000251403
0.0059375,0.000565705,0.000305665
0.005976563,0.000570774,0.000300407
0.006015625,0.00056026,0.000299281
0.006054688,0.000561011,0.000335142
0.00609375,0.00056946,0.000311297
0.006132813,0.000547868,0.000274685
0.006171875,0.000555566,0.00019564
0.006210938,0.000553688,0.000256473
0.00625,0.00054186,0.000234318
0.006289063,0.000552562,0.000122604
0.006328125,0.000555003,0.000329134
0.006367188,0.000564203,0.00025835
0.00640625,0.000559509,0.000226244
0.006445313,0.000555566,0.000292897
0.006484375,0.000563452,0.000239199
0.006523438,0.000555003,0.000355232
0.0065625,0.000570399,0.00021573
0.006601563,0.000557819,0.00028182
0.006640625,0.000529468,0.000290456
0.006679688,0.000547493,-5.63E-06
0.00671875,0.000518015,-3.76E-07
0.006757813,0.000475395,-0.000171044
0.006796875,0.000479525,-0.00026173
0.006835938,0.000463003,-0.000299844
0.006875,0.000438595,-0.000481027
0.006914063,0.000417191,-0.000392407
0.006953125,0.000416815,-0.000430897
0.006992188,0.000429207,-0.000489101
0.00703125,0.000397101,-0.000430897
0.007070313,0.000404048,-0.000510317
0.007109375,0.000408554,-0.00048084
0.007148438,0.00038546,-0.000590488
0.0071875,0.00038884,-0.000715345
0.007226563,0.00037044,-0.000686619
0.007265625,0.000362554,-0.000824431
0.007304688,0.000341526,-0.000841892
0.00734375,0.000335705,-0.000880569
0.007382813,0.000344342,-0.000919998
0.007421875,0.000332138,-0.000929385
0.007460938,0.000339648,-0.001002797
0.0075,0.000327444,-0.0008939
0.007539063,0.000331762,-0.00088132
0.007578125,0.000333264,-0.00087719
0.007617188,0.000314489,-0.00087043
0.00765625,0.000326318,-0.001037344
0.007695313,0.000313926,-0.000992283
0.007734375,0.000303787,-0.000959051
0.007773438,0.000309607,-0.000970504
0.0078125,0.000301722,-0.00086799
0.007851563,0.000317869,-0.000901598
0.007890625,0.000324064,-0.000766978
0.007929688,0.00033195,-0.000688684
0.00796875,0.000345844,-0.000729051
0.008007813,0.000336644,-0.000621468
0.008046875,0.000348848,-0.000666153
0.008085938,0.00034866,-0.000688684
0.008125,0.00033026,-0.000706333
0.008164063,0.000333828,-0.000821802
0.008203125,0.000326693,-0.000725672
0.008242188,0.000331011,-0.000596496
0.00828125,0.000347722,-0.000626913
0.008320313,0.000352979,-0.000547493
0.008359375,0.00035373,-0.000464505
0.008398438,0.000350913,-0.000521207
0.0084375,0.00037213,-0.000457183
0.008476563,0.000371942,-0.000444227
0.008515625,0.00037626,-0.000474268
0.008554688,0.000386024,-0.000416252
0.00859375,0.000365183,-0.000479338
0.008632813,0.000371754,-0.000465819
0.008671875,0.000363868,-0.000497362
0.008710938,0.000343966,-0.000546178
0.00875,0.000338522,-0.000507876
0.008789063,0.000349599,-0.000595745
0.008828125,0.00035542,-0.000497174
0.008867188,0.000343215,-0.000461313
0.00890625,0.000353354,-0.000467885
0.008945313,0.000374946,-0.000277501
0.008984375,0.000391844,-0.000275436
0.009023438,0.000392783,-0.000302285
0.0090625,0.000403672,-0.000277877
0.009101563,0.000403297,-0.000263044
0.009140625,0.000391844,-0.000309607
0.009179688,0.000394285,-0.000371754
0.00921875,0.000377199,-0.00029853
0.009257813,0.000380391,-0.000325754
0.009296875,0.000386024,-0.000350538
0.009335938,0.000370628,-0.000339085
0.009375,0.000361052,-0.000419068
0.009414063,0.000365934,-0.000363305
0.009453125,0.00039297,-0.000340399
0.009492188,0.000374007,-0.000422823
0.00953125,0.000366122,-0.000394285
0.009570313,0.000386587,-0.000367999
0.009609375,0.000364432,-0.00039297
0.009648438,0.000374946,-0.000348097
0.0096875,0.000401419,-0.000198644
0.009726563,0.00041306,-0.00015884
0.009765625,0.000423199,-0.000116032
0.009804688,0.000428644,8.76814127376682E-05
0.00984375,0.000442725,0.000159779
0.009882813,0.000471827,0.000227934
0.009921875,0.000497362,0.000351477
0.009960938,0.000501493,0.000392032
0.01,0.000506938,0.000458121
0.010039063,0.000526276,0.000502807
0.010078125,0.000541484,0.00049004
0.010117188,0.000530782,0.000466195
0.01015625,0.000526652,0.00053435
0.010195313,0.000523272,0.000610203
0.010234375,0.000525337,0.000535664
0.010273438,0.000539795,0.000509754
0.0103125,0.000541109,0.00049755
0.010351563,0.000529093,0.000400856
0.010390625,0.000510129,0.000417566
0.010429688,0.000499615,0.000322938
0.01046875,0.000476521,0.000123167
0.010507813,0.000455868,2.44081020468884E-06
0.010546875,0.000442913,-0.000159591
0.010585938,0.00042564,-0.000182498
0.010625,0.000409493,-0.000204277
0.010664063,0.000408554,-0.000253281
0.010703125,0.000418317,-0.000239199
0.010742188,0.000412497,-0.000248963
0.01078125,0.00042057,-0.000158277
0.010820313,0.000427517,-0.000145134
0.010859375,0.000415689,-0.000162032
0.010898438,0.000410432,-0.000192073
0.0109375,0.000400668,-0.000276563
0.010976563,0.000386775,-0.000324628
0.011015625,0.000363868,-0.000442913
0.011054688,0.000353166,-0.000487599
0.01109375,0.000364056,-0.000476897
0.011132813,0.00036293,-0.000448921
0.011171875,0.000369689,-0.000399166
0.011210938,0.000372693,-0.000344905
0.01125,0.000376824,-0.000274497
0.011289063,0.000397852,-0.00023582
0.011328125,0.000392219,-0.000165787
0.011367188,0.000387713,-0.000114906
0.01140625,0.000392032,-0.000155085
0.011445313,0.00039297,-0.000183812
0.011484375,0.000407803,-0.000116783
0.011523438,0.000410619,-0.000110963
0.0115625,0.000440472,5.44488430276741E-06
0.011601563,0.000465256,0.000156212
0.011640625,0.000464693,0.000208595
0.011679688,0.000490791,0.000282946
0.01171875,0.000497738,0.000270367
0.011757813,0.000509191,0.000357485
0.011796875,0.000509566,0.000374758
0.011835938,0.000504872,0.000314489
0.011875,0.000512195,0.000325379
0.011914063,0.000489476,0.000244457
0.011953125,0.000470325,0.000212726
0.011992188,0.000461313,0.000154334
0.01203125,0.000442725,3.06040048741754E-05
0.012070313,0.000421321,-3.34E-05
0.012109375,0.000419256,-0.000120914
0.012148438,0.000410432,-8.20E-05
0.0121875,0.000401795,-9.20E-05
0.012226563,0.00039635,-0.000242579
0.012265625,0.000376448,-0.000236571
0.012304688,0.000363117,-0.000326505
0.01234375,0.000364619,-0.00033026
0.012382813,0.000365934,-0.000248775
0.012421875,0.000355044,-0.000371003
0.012460938,0.000369501,-0.000293836
0.0125,0.000373632,-0.000263983
0.012539063,0.000376073,-0.000328383
0.012578125,0.000392407,-0.000188693
0.012617188,0.000384146,-0.000176114
0.01265625,0.000391468,-0.000168979
0.012695313,0.000380954,-0.000143632
0.012734375,0.00037795,-0.000188318
0.012773438,0.000389591,-0.000219673
0.0128125,0.000366122,-0.000292146
0.012851563,0.00035955,-0.000294963
0.012890625,0.000357485,-0.00027675
0.012929688,0.000356171,-0.000303975
0.01296875,0.000362179,-0.000303224
0.013007813,0.00036875,-0.000237322
0.013046875,0.000379452,-0.000203338
0.013085938,0.000376073,-0.00013124
0.013125,0.000384521,-9.80E-05
0.013164063,0.00040386,-2.93E-05
0.013203125,0.000404236,6.81549311001575E-05
0.013242188,0.00040386,-1.99E-05
0.01328125,0.000422823,6.15835190106106E-05
0.013320313,0.000434652,0.000163159
0.013359375,0.000449297,0.000222677
0.013398438,0.000468072,0.000327256
0.0134375,0.000478774,0.000377575
0.013476563,0.00049755,0.000533223
0.013515625,0.000514072,0.00058279
0.013554688,0.000534725,0.00059875
0.01359375,0.000548807,0.000745198
0.013632813,0.000554252,0.000795141
0.013671875,0.000577345,0.000826684
0.013710938,0.000583541,0.000857475
0.01375,0.000573778,0.000838512
0.013789063,0.000573215,0.000871745
0.013828125,0.000569084,0.000845084
0.013867188,0.000582978,0.000800961
0.01390625,0.000580725,0.000763223
0.013945313,0.000564954,0.000798896
0.013984375,0.000568333,0.000812978
0.014023438,0.000562325,0.000713655
0.0140625,0.000561199,0.000792325
0.014101563,0.00055857,0.000780684
0.014140625,0.000564203,0.000689998
0.014179688,0.000556129,0.000707835
0.01421875,0.000551623,0.000684929
0.014257813,0.000568333,0.000656202
0.014296875,0.000560823,0.000625598
0.014335938,0.000565892,0.000672725
0.014375,0.000566456,0.000630292
0.014414063,0.000553125,0.00054186
0.014453125,0.000545052,0.000589925
0.014492188,0.000528529,0.000510505
0.01453125,0.000515011,0.000399917
0.014570313,0.000505435,0.000375134
0.014609375,0.000492105,0.000263983
0.014648438,0.000487974,0.000219673
0.0146875,0.000472391,0.000223991
0.014726563,0.000458309,0.000105143
0.014765625,0.00045568,3.5673379914683E-06
0.014804688,0.000430334,1.2579560285704E-05
0.01484375,0.000422072,8.26120376971606E-06
0.014882813,0.00042226,-3.25E-05
0.014921875,0.000409493,1.2579560285704E-05
0.014960938,0.000413623,-1.67E-05
0.015,0.000417003,-6.27E-05
0.015039063,0.000407052,-5.29E-05
0.015078125,0.000410432,-0.000144947
0.015117188,0.000410995,-0.000214228
0.01515625,0.00039804,-0.000253469
0.015195313,0.000385273,-0.000251591
0.015234375,0.00038715,-0.000211975
0.015273438,0.000397477,-0.000242391
0.0153125,0.000391468,-0.00020822
0.015351563,0.000399166,-0.000100449
0.015390625,0.000391468,-0.000175926
0.015429688,0.000381893,-0.000221926
0.01546875,0.000391093,-0.000176302
0.015507813,0.000374946,-0.000284073
0.015546875,0.000366497,-0.000268114
0.015585938,0.000362366,-0.000230375
0.015625,0.000359738,-0.000313926
0.015664063,0.00036124,-0.000338897
0.015703125,0.000350913,-0.000378513
0.015742188,0.000340024,-0.000412872
0.01578125,0.000337958,-0.000466195
0.015820313,0.000343403,-0.000496048
0.015859375,0.000338709,-0.000450236
0.015898438,0.000330448,-0.000497174
0.0159375,0.000319746,-0.000564766
0.015976563,0.000312048,-0.00054355
0.016015625,0.000312236,-0.000616398
0.016054688,0.000309983,-0.000660145
0.01609375,0.000301158,-0.000607574
0.016132813,0.000291395,-0.000704831
0.016171875,0.000289893,-0.000795892
0.016210938,0.000275436,-0.000806782
0.01625,0.000258726,-0.000844708
0.016289063,0.000252905,-0.000905916
0.016328125,0.000243518,-0.00093652
0.016367188,0.000233003,-0.000953606
0.01640625,0.00022493,-0.00100092
0.016445313,0.000223053,-0.00096074
0.016484375,0.00021573,-0.000946659
0.016523438,0.000201085,-0.001079401
0.0165625,0.000186253,-0.00121083
0.016601563,0.000172922,-0.001304519
0.016640625,0.000148702,-0.001410788
0.016679688,0.000125796,-0.001454911
0.01671875,0.000118473,-0.001483825
0.016757813,9.61303711385142E-05,-0.001545972
0.016796875,8.65548849508887E-05,-0.001557049
0.016835938,8.78691673687981E-05,-0.001591784
0.016875,8.61793756886289E-05,-0.001560053
0.016914063,9.21875238847861E-05,-0.001499972
0.016953125,8.58038664263691E-05,-0.001539776
0.016992188,9.78201628186834E-05,-0.001519123
0.01703125,9.95099544988526E-05,-0.001555923
0.017070313,8.20487738037709E-05,-0.001546723
0.017109375,8.93712044178374E-05,-0.001448715
0.017148438,8.5991621057499E-05,-0.00148927
0.0171875,8.82446766310579E-05,-0.001471058
0.017226563,8.76814127376682E-05,-0.001453221
0.017265625,6.90937042558071E-05,-0.001513866
0.017304688,7.81059265500428E-05,-0.001470119
0.01734375,8.52406025329794E-05,-0.001403654
0.017382813,9.2375278515916E-05,-0.001371172
0.017421875,9.42528248272151E-05,-0.001390511
0.017460938,8.43018293773298E-05,-0.001410037
0.0175,9.21875238847861E-05,-0.001391262
0.017539063,8.20487738037709E-05,-0.001479131
0.017578125,6.77794218378977E-05,-0.001491711
0.017617188,5.83916902814022E-05,-0.001421678
0.01765625,4.78774309381272E-05,-0.001536208
0.017695313,4.56243753645683E-05,-0.001544657
0.017734375,4.58121299956982E-05,-0.001422429
0.017773438,5.57631254455834E-05,-0.00145247
0.0178125,5.93304634370517E-05,-0.001431441
0.017851563,5.63263893389732E-05,-0.001434445
0.017890625,4.63753938890879E-05,-0.001493213
0.017929688,3.62366438080727E-05,-0.001458102
0.01796875,3.62366438080727E-05,-0.001491711
0.018007813,2.68489122515772E-05,-0.001499596
0.018046875,2.12162733176799E-05,-0.001509172
0.018085938,2.55346298336678E-05,-0.001507857
0.018125,1.97142362686406E-05,-0.001458666
0.018164063,2.42203474157585E-05,-0.001466364
0.018203125,3.41713428656437E-05,-0.001402715
0.018242188,3.84896993816317E-05,-0.001359344
0.01828125,5.31345606097647E-05,-0.001372299
0.018320313,4.48733568400486E-05,-0.00138469
0.018359375,3.22937965543446E-05,-0.001362911
0.018398438,4.05550003240607E-05,-0.001369295
0.0184375,3.49223613901634E-05,-0.001386568
0.018476563,3.54856252835531E-05,-0.001337564
0.018515625,4.20570373731E-05,-0.001352209
0.018554688,3.24815511854745E-05,-0.001338878
0.01859375,4.28080558976196E-05,-0.001322168
0.018632813,4.31835651598794E-05,-0.001301703
0.018671875,3.09795141364352E-05,-0.001307335
0.018710938,3.54856252835531E-05,-0.001331744
0.01875,3.19182872920848E-05,-0.001202381
0.018789063,4.48733568400486E-05,-0.001112071
0.018828125,5.89549541747919E-05,-0.00106701
0.018867188,6.87181949935472E-05,-0.001008993
0.01890625,8.93712044178374E-05,-0.0009583
0.018945313,8.78691673687981E-05,-0.000884137
0.018984375,8.16732645415111E-05,-0.000869492
0.019023438,9.38773155649553E-05,-0.000821427
0.0190625,0.000102702,-0.000787067
0.019101563,0.000115469,-0.000714031
0.019140625,0.000124669,-0.000578284
0.019179688,0.000131428,-0.000561574
0.01921875,0.000150579,-0.00047915
0.019257813,0.000144947,-0.000451738
0.019296875,0.000154147,-0.000466195
0.019335938,0.000161657,-0.000403672
0.019375,0.000155649,-0.000386775
0.019414063,0.00018813,-0.000306228
0.019453125,0.000191134,-0.000267926
0.019492188,0.000194138,-0.000229999
0.01953125,0.000208032,-0.000173673
0.019570313,0.000210285,-0.000162032
0.019609375,0.000222301,-0.000114718
0.019648438,0.000219673,-6.89E-05
0.0196875,0.000227559,-3.49E-05
0.019726563,0.000233567,-1.54E-05
0.019765625,0.000222114,-3.60E-05
0.019804688,0.000221175,-4.96E-05
0.01984375,0.000220424,-1.99E-05
0.019882813,0.000218546,-4.19E-05
0.019921875,0.000231501,-2.22E-05
0.019960938,0.000226995,-1.54E-05
0.02,0.000227934,-4.52E-05
0.020039063,0.000229812,9.19997692536562E-06
0.020078125,0.000226808,1.01387500810152E-05
0.020117188,0.000246146,2.14040279488098E-05
0.02015625,0.000231314,4.86284494626468E-05
0.020195313,0.000219485,3.62366438080727E-05
0.020234375,0.000220987,1.80244445884714E-05
0.020273438,0.000222677,2.06530094242902E-05
0.0203125,0.000239199,9.50038433517347E-05
0.020351563,0.000225681,6.30855560596499E-05
0.020390625,0.000226808,2.15917825799397E-05
0.020429688,0.000230375,3.21060419232147E-05
0.02046875,0.000217795,-2.70E-05
0.020507813,0.000236571,-1.13E-06
0.020546875,0.000236759,2.96652317185259E-05
0.020585938,0.000231501,3.07917595053053E-05
0.020625,0.000236759,-3.17E-05
0.020664063,0.000219485,-0.000102702
0.020703125,0.00020071,-0.000121853
0.020742188,0.000188318,-0.000205591
0.02078125,0.000187567,-0.000172359
0.020820313,0.000188693,-0.000192073
0.020859375,0.000175926,-0.000322187
0.020898438,0.000160906,-0.000352415
0.0209375,0.000161657,-0.000364056
0.020976563,0.000159404,-0.000300032
0.021015625,0.000160906,-0.00024671
0.021054688,0.000177428,-0.000219297
0.02109375,0.000190759,-7.72E-05
0.021132813,0.000209346,-2.59E-05
0.021171875,0.000210285,-5.82E-06
0.021210938,0.000199583,8.07344913858615E-06
0.02125,0.000205591,-2.85E-05
0.021289063,0.000212726,3.62366438080727E-05
0.021328125,0.000220799,9.14365053602664E-05
0.021367188,0.000228497,0.000181183
0.02140625,0.000243706,0.000228122
0.021445313,0.000264922,0.000246146
0.021484375,0.000263608,0.000279942
0.021523438,0.000258726,0.00025253
0.0215625,0.000260416,0.000242203
0.021601563,0.000245395,0.000186816
0.021640625,0.000234318,0.000163534
0.021679688,0.000237697,0.000192448
0.02171875,0.000229624,0.000177053
0.021757813,0.000228685,0.000155085
0.021796875,0.000232816,0.000260228
0.021835938,0.000228497,0.000227934
0.021875,0.000229624,0.000173861
0.021914063,0.000230375,0.000297779
0.021953125,0.000237697,0.000244644
0.021992188,0.000238824,0.000283885
0.02203125,0.000239199,0.000328946
0.022070313,0.000235257,0.000243706
0.022109375,0.000225869,0.000251779
0.022148438,0.000234693,0.000259477
0.0221875,0.000249714,0.000318807
0.022226563,0.000261542,0.000404048
0.022265625,0.000273934,0.000450799
0.022304688,0.000290081,0.000482905
0.02234375,0.000290644,0.000542048
0.022382813,0.000289518,0.000507689
0.022421875,0.000295714,0.000446105
0.022460938,0.000300595,0.000436717
0.0225,0.000303787,0.000334015
0.022539063,0.000287265,0.000348097
0.022578125,0.000263232,0.000399542
0.022617188,0.00026924,0.000361052
0.02265625,0.000287077,0.000404423
0.022695313,0.000284261,0.000382644
0.022734375,0.000281069,0.000417379
0.022773438,0.000279003,0.000459811
0.0228125,0.000283322,0.000390154
0.022851563,0.000276563,0.000427142
0.022890625,0.000267363,0.000357485
0.022929688,0.000260791,0.000336081
0.02296875,0.000244269,0.000321436
0.023007813,0.000249338,0.000246522
0.023046875,0.000251028,0.000297403
0.023085938,0.000243518,0.000197706
0.023125,0.000245395,0.000177053
0.023164063,0.000242016,0.000218546
0.023203125,0.000234318,0.000166914
0.023242188,0.000236759,0.000150016
0.02328125,0.000236759,9.59426165073843E-05
0.023320313,0.00023413,8.43018293773298E-05
0.023359375,0.000240701,0.000101575
0.023398438,0.000248587,0.00013124
0.0234375,0.000251216,0.000186816
0.023476563,0.00025591,0.000110212
0.023515625,0.000261167,6.96569681491968E-05
0.023554688,0.000252342,9.38773155649553E-05
0.02359375,0.00024164,3.94284725372812E-05
0.023632813,0.000244832,8.16732645415111E-05
0.023671875,0.000236195,5.38855791342843E-05
0.023710938,0.000226808,7.99834728613419E-05
0.02375,0.000246334,0.000189069
0.023789063,0.000245583,0.00014213
0.023828125,0.000239763,0.000198832
0.023867188,0.000248399,0.000294587
0.02390625,0.00026004,0.000266799
0.023945313,0.000262669,0.000240514
0.023984375,0.000246522,0.000220799
0.024023438,0.000241452,0.000222677
0.0240625,0.000240889,0.000272432
0.024101563,0.000244644,0.00022324
0.024140625,0.000237134,0.000193951
0.024179688,0.000230563,0.000143257
0.02421875,0.00022493,6.12080097483508E-05
0.024257813,0.00021742,7.35998154029249E-05
0.024296875,0.000214791,4.84406948315169E-05
0.024335938,0.000213102,9.12487507291365E-05
0.024375,0.000225493,7.11590051982361E-05
0.024414063,0.000217232,1.14530324989245E-05
0.024453125,0.000198644,-5.29E-05
0.024492188,0.000196016,-0.000134245
0.02453125,0.000184,-0.0001748
0.024570313,0.000161281,-0.000296277
0.024609375,0.000144008,-0.000385648
0.024648438,0.000121853,-0.000491354
0.0246875,0.00010533,-0.000528342
0.024726563,9.48160887206048E-05,-0.000574529
0.024765625,8.27997923282905E-05,-0.000645125
0.024804688,7.00324774114566E-05,-0.000672537
0.02484375,5.85794449125321E-05,-0.000789508
0.024882813,5.25712967163749E-05,-0.000806969
0.024921875,4.11182642174504E-05,-0.000828561
0.024960938,3.11672687675651E-05,-0.000911736
0.025,1.85877084818611E-05,-0.000963932
0.025039063,1.12652778677946E-05,-0.001026455
0.025078125,1.50203704903928E-06,-0.001076022
0.025117188,-1.24E-05,-0.00111376
0.02515625,-1.54E-05,-0.001140046
0.025195313,-2.53E-05,-0.001160699
0.025234375,-3.53E-05,-0.001171026
0.025273438,-2.76E-05,-0.001138732
0.0253125,-2.76E-05,-0.001109818
0.025351563,-2.38E-05,-0.001154128
0.025390625,-1.86E-05,-0.00115394
0.025429688,-2.18E-05,-0.001146242
0.02546875,-9.76E-06,-0.00110212
0.025507813,-1.31E-05,-0.001009369
0.025546875,-5.26E-06,-0.001036218
0.025585938,-5.82E-06,-0.001015002
0.025625,-1.92E-05,-0.001051238
0.025664063,-2.42E-05,-0.001085034
0.025703125,-4.13E-05,-0.001000169
0.025742188,-3.68E-05,-0.001040161
0.02578125,-4.30E-05,-0.001064944
0.025820313,-5.07E-05,-0.001081467
0.025859375,-5.31E-05,-0.001087287
0.025898438,-5.28E-05,-0.001112071
0.0259375,-5.63E-05,-0.001217213
0.025976563,-8.32E-05,-0.00125514
0.026015625,-9.80E-05,-0.001339817
0.026054688,-0.00011791,-0.001418674
0.02609375,-0.000131804,-0.001407409
0.026132813,-0.000140253,-0.00140647
0.026171875,-0.000151142,-0.001451719
0.026210938,-0.000157338,-0.001539963
0.02625,-0.000182873,-0.001640037
0.026289063,-0.000194514,-0.001655433
0.026328125,-0.000189257,-0.001670641
0.026367188,-0.000196016,-0.001741612
0.02640625,-0.000205216,-0.001766208
0.026445313,-0.000220236,-0.001818404
0.026484375,-0.000229436,-0.00184882
0.026523438,-0.000241828,-0.001934248
0.0265625,-0.000257787,-0.001982126
0.026601563,-0.000264359,-0.001976869
0.026640625,-0.000276563,-0.002079383
0.026679688,-0.000284824,-0.00208877
0.02671875,-0.000292146,-0.002091399
0.026757813,-0.00029853,-0.002127823
0.026796875,-0.000302473,-0.002126884
0.026835938,-0.000301534,-0.002099285
0.026875,-0.000303036,-0.002078444
0.026914063,-0.000304538,-0.002083513
0.026953125,-0.000291771,-0.002044648
0.026992188,-0.000294399,-0.001970485
0.02703125,-0.000285763,-0.001872477
0.027070313,-0.000265673,-0.001797187
0.027109375,-0.000253657,-0.001674584
0.027148438,-0.000233379,-0.001595727
0.0271875,-0.00022155,-0.001586714
0.027226563,-0.000219485,-0.001544282
0.027265625,-0.000224742,-0.001522315
0.027304688,-0.000226057,-0.001450968
0.02734375,-0.00023244,-0.001504478
0.027382813,-0.000246146,-0.001521376
0.027421875,-0.000245959,-0.001459041
0.027460938,-0.000257224,-0.001564184
0.0275,-0.000273934,-0.001545408
0.027539063,-0.000270554,-0.001561555
0.027578125,-0.000274497,-0.001605114
0.027617188,-0.000279942,-0.001536772
0.02765625,-0.000269991,-0.001580143
0.027695313,-0.000284824,-0.001604739
0.027734375,-0.000300407,-0.001605678
0.027773438,-0.000288767,-0.001618445
0.0278125,-0.00028933,-0.001616004
0.027851563,-0.000307354,-0.001688853
0.027890625,-0.000319558,-0.001711008
0.027929688,-0.000312987,-0.001681718
