T,Ch_0,Ch_1
0,0.000359738,-0.000169542
3.90625E-05,0.000351101,-0.000250089
0.000078125,0.000346971,-0.000251967
0.000117188,0.000327256,-0.00034453
0.00015625,0.000338522,-0.000380579
0.000195313,0.000328946,-0.000366497
0.000234375,0.000319934,-0.00032782
0.000273438,0.000347909,-0.000298718
0.0003125,0.00033195,-0.000357673
0.000351563,0.00032106,-0.00038377
0.000390625,0.000317681,-0.00049004
0.000429688,0.000303224,-0.000371942
0.00046875,0.000328946,-0.000289142
0.000507813,0.000318995,-0.000485158
0.000546875,0.000297216,-0.000545239
0.000585938,0.000289518,-0.000533223
0.000625,0.000294963,-0.000437093
0.000664063,0.000314865,-0.00041644
0.000703125,0.00029684,-0.000410619
0.000742188,0.000291395,-0.00037626
0.00078125,0.00030773,-0.000454742
0.000820313,0.000296277,-0.000450236
0.000859375,0.000290456,-0.00027431
0.000898438,0.000321999,-0.000269052
0.0009375,0.000310734,-0.000341526
0.000976563,0.000309607,-0.000303787
0.001015625,0.000331575,-0.000314677
0.001054688,0.00031862,-0.000239575
0.00109375,0.000327256,-0.000278816
0.001132813,0.000330448,-0.000245208
0.001171875,0.000332701,-0.000172547
0.001210938,0.000336832,-0.000282383
0.00125,0.00033946,-0.000243142
0.001289063,0.000344342,-0.000229436
0.001328125,0.000331387,-0.000285387
0.001367188,0.00032782,-0.000196391
0.00140625,0.000337207,-0.000277501
0.001445313,0.000331387,-0.000370252
0.001484375,0.000323877,-0.000311485
0.001523438,0.000335893,-0.000397101
0.0015625,0.000329697,-0.00037626
0.001601563,0.000325754,-0.000306228
0.001640625,0.000344342,-0.00017893
0.001679688,0.000347346,-0.000238073
0.00171875,0.000339648,-0.00039635
0.001757813,0.000338897,-0.000239763
0.001796875,0.00034622,-0.000263795
0.001835938,0.000341713,-0.000235069
0.001875,0.000348285,-0.0001288
0.001914063,0.000363117,-0.000113967
0.001953125,0.000373068,-6.40E-05
0.001992188,0.000371754,-0.000114155
0.00203125,0.00035373,-5.73E-05
0.002070313,0.000364056,-8.99E-05
0.002109375,0.000360864,-0.000143257
0.002148438,0.000357673,-6.68E-05
0.0021875,0.000363305,-0.000140628
0.002226563,0.000356922,-6.55E-05
0.002265625,0.00036293,4.69386577824776E-05
0.002304688,0.000362366,-6.36E-05
0.00234375,0.000364807,-1.90E-05
0.002382813,0.000366685,5.59508800767133E-05
0.002421875,0.000370252,4.28080558976196E-05
0.002460938,0.000376824,9.80079174498133E-05
0.0025,0.000392032,0.000118661
0.002539063,0.000387901,0.000183061
0.002578125,0.000386587,0.000109461
0.002617188,0.000405926,3.62366438080727E-05
0.00265625,0.000394097,0.000181183
0.002695313,0.000383958,0.000122792
0.002734375,0.000377011,6.15835190106106E-05
0.002773438,0.000377762,8.76814127376682E-05
0.0028125,0.000380766,9.38773155649553E-05
0.002851563,0.000394285,0.000135934
0.002890625,0.000404048,8.84324312621879E-05
0.002929688,0.000378701,0.000113592
0.00296875,0.000376824,0.000116596
0.003007813,0.000382644,4.22447920042299E-05
0.003046875,0.000377387,5.20080328229852E-05
0.003085938,0.000377011,7.86691904434325E-05
0.003125,0.000377762,0.000101575
0.003164063,0.000392407,0.000147951
0.003203125,0.000395975,8.5991621057499E-05
0.003242188,0.000379828,8.48650932707196E-05
0.00328125,0.000390154,0.000135934
0.003320313,0.000400293,9.4440579458345E-05
0.003359375,0.000399917,0.000201085
0.003398438,0.000395787,8.07344913858615E-05
0.0034375,0.000386587,-4.07E-05
0.003476563,0.000398603,0.000111902
0.003515625,0.000380579,-3.34E-05
0.003554688,0.000361052,-9.71E-05
0.00359375,0.000377011,-9.95E-06
0.003632813,0.000354856,-0.000144196
0.003671875,0.000344718,-0.000179306
0.003710938,0.00036875,-0.000148702
0.00375,0.000360113,-8.77E-05
0.003789063,0.00035542,-0.000112465
0.003828125,0.000347158,-0.000227934
0.003867188,0.000349599,-8.54E-05
0.00390625,0.000353166,-0.000101012
0.003945313,0.000330824,-0.000209722
0.003984375,0.000345844,-0.000125608
0.004023438,0.000346032,-0.000213665
0.0040625,0.00032106,-0.000282383
0.004101563,0.00032275,-0.000251779
0.004140625,0.000329509,-0.000306791
0.004179688,0.000333264,-0.000267926
0.00421875,0.000338897,-0.000197893
0.004257813,0.000334391,-0.000179681
0.004296875,0.000344718,-0.000215542
0.004335938,0.000357485,-0.000239387
0.004375,0.000340399,-0.000173673
0.004414063,0.000340962,-0.000174424
0.004453125,0.000357109,-0.000126171
0.004492188,0.000360864,-3.98E-05
0.00453125,0.000355983,-0.000107208
0.004570313,0.000347722,-7.66E-05
0.004609375,0.000363493,-3.42E-05
0.004648438,0.000371191,-6.21E-05
0.0046875,0.000358799,5.68896532323629E-05
0.004726563,0.000374383,2.44081020468884E-05
0.004765625,0.000365746,-5.43E-05
0.004804688,0.000355795,-4.60E-05
0.00484375,0.000371379,1.55836343837826E-05
0.004882813,0.000358048,4.11182642174504E-05
0.004921875,0.000355607,-0.000144383
0.004960938,0.000367811,-8.66E-05
0.005,0.000364619,-7.89E-06
0.005039063,0.000352791,-3.27E-05
0.005078125,0.000370628,5.42610883965441E-05
0.005117188,0.000379452,3.47346067590334E-05
0.00515625,0.000362179,4.39345836843991E-05
0.005195313,0.000371379,2.68489122515772E-05
0.005234375,0.000376073,-1.97E-05
0.005273438,0.000367248,3.75509262259821E-06
0.0053125,0.000352228,4.35590744221392E-05
0.005351563,0.000382268,7.07834959359763E-05
0.005390625,0.000387901,5.29468059786348E-05
0.005429688,0.000367436,6.90937042558071E-05
0.00546875,0.000399354,9.61303711385142E-05
0.005507813,0.000380391,6.62773847888584E-05
0.005546875,0.00037626,6.02692365927013E-05
0.005585938,0.000393158,0.000152457
0.005625,0.000390717,0.000114155
0.005664063,0.000385836,-9.95E-06
0.005703125,0.00037964,9.96977091299825E-05
0.005742188,0.000392407,0.000109836
0.00578125,0.000371566,5.01304865116861E-05
0.005820313,0.00038715,0.000210097
0.005859375,0.00041137,0.000199771
0.005898438,0.000379264,7.05957413048463E-05
0.0059375,0.000374758,5.25712967163749E-05
0.005976563,0.000399354,0.000108147
0.006015625,0.000394472,7.09712505671062E-05
